consulta,dia_semana,semana_del_mes,mes,cuatrimestre,anio,hora_discretizada,dni_discretizado,legajo_discretizado,posee_legajo,posee_telefono,carrera_valor,proveedor_correo,cantidad_caracteres,proporcion_mayusculas,proporcion_letras,cantidad_tildes,cantidad_palabras,cantidad_palabras_cortas,proporcion_palabras_distintas,frecuencia_signos_puntuacion,cantidad_oraciones,utiliza_codigo_asignatura,score,clase
"buenas tardes, el dia 16/05/2016, en la sede san miguel, solicite la reincorporacion y el cambio de carrera, la cual inicialmente era licenciatura en administracion, y  ahora contador publico. pero en mis datos sigue figurando la de licenciatura. agradecere su respuesta . estela ",4,4,5,1,2016,2,1,1,1,1,54,0,280,0.0,0.7785714285714286,0,45,24,0.8,0.02857142857142857,3,0,19.933722,Cambio de Carrera
buenas tardes  me recibi el dia 20 de diciembre aproximadamente y necesito solicitar la constancia de titulo en tramite para anotarme en la licenciatura en educacion fisica  cuando podre hacer dicha solicitud? ,1,2,1,1,2019,2,6,3,1,1,43,1,210,0.0,0.8238095238095238,0,35,16,0.8285714285714286,0.004761904761904762,1,0,19.896742,Cambio de Carrera
hola buenos dias yo quisiera consultar si para realizar la licenciatura en enfermeria debo hacer los cinco años ya que yo ya soy enfermera profesional y curse los tres años  ,1,4,11,2,2018,1,4,0,0,1,0,0,174,0.0,0.8218390804597702,0,32,21,0.84375,0.0,1,0,19.679582999999997,Cambio de Carrera
hola buenos días. quería saber si estoy a tiempo en el mes de mayo de solicitar cambio de carrera? actualmente estoy en administración y quisiera cambiarme a trabajo social. muchas gracias ,5,3,5,1,2019,0,3,3,1,1,3,1,189,0.0,0.8201058201058201,3,32,14,0.84375,0.015873015873015872,2,0,19.597313,Cambio de Carrera
"buen día, quisiera solicitar la simultaneidad con la carrera de licenciatura en administración , es posible??   muchas gracias!! ",3,4,12,2,2018,1,4,2,1,1,54,1,129,0.0,0.7984496124031008,2,21,12,0.8571428571428571,0.046511627906976744,1,0,19.508636,Cambio de Carrera
"soy enfermera universitaria de la universidad de quilmes, quiero hacer la licenciatura en enfermería 2018. vivo en moreno. ",1,3,10,2,2017,0,1,0,0,1,52,6,123,0.0,0.7967479674796748,1,19,9,0.8421052631578947,0.024390243902439025,2,0,19.080883,Cambio de Carrera
buenos días. quisiera saber si se puede solicitar por este medio un segundo cambio de carrera. espero la respuesta. saludo atte. andrea frabasile ,3,1,5,1,2017,3,3,1,1,1,4,0,146,0.0,0.815068493150685,1,24,8,1.0,0.0273972602739726,4,0,19.039597,Cambio de Carrera
keria saber yo termino en noviembre el colegio keria saber si me puedo anotar a la licenciatura de enfermeria ,0,4,10,2,2016,1,6,0,0,1,52,0,110,0.0,0.8272727272727273,0,20,9,0.9,0.0,1,0,19.022346,Cambio de Carrera
"buenas tardes. envío esta consulta con el objetivo de saber como puedo hacer para cambiarme de carrera, ya que tengo el interés de cambiar a la carrera de grado licenciatura en administración, y si es posible comenzar a cursarla este cuatrimestre, que arranca en días. y además, de tener mas dudas, a donde puedo enviarlas? espero respuesta a la brevedad desde ya, gracias selene colombo ",0,1,8,2,2019,1,8,4,1,1,27,0,388,0.0,0.8092783505154639,5,66,30,0.803030303030303,0.023195876288659795,2,0,18.90397,Cambio de Carrera
"estimados, buenos dias, en el mes de noviembre presente programas de materias para solicitar equivalencias, la respuesta online en febrero fue que no corresponde tomar ninguna materia, me gustaría saber si es posible el motivo, y si puedo volver a presentar la solicitud ( necesito presentar todo legalizado nuevamente?) para que revean la situación.  muchas gracias! saludos cordiales. carolina ",1,2,5,1,2018,2,5,4,1,1,54,1,396,0.0,0.8207070707070707,2,61,26,0.8360655737704918,0.022727272727272728,2,0,18.867017999999998,Cambio de Carrera
buenos días!          quiero saber sobre la gestión para cambiar de carrera. me gustaría ingresar a la licenciatura en sistemas de información.                        muchas gracias. ,1,5,5,1,2018,0,6,3,1,1,3,0,183,0.0,0.6775956284153005,4,56,41,0.39285714285714285,0.02185792349726776,3,0,18.784986,Cambio de Carrera
"buenas tardes,estoy anotada para terminar el secundario,son 8 cuatrimestre!!!mi pregunta es:si puedo anotarme para cursar la licenciatura en educación fisica?o si o si,necesito presentar analitico?muchas gracias. ",1,2,9,2,2019,1,3,0,0,1,0,0,213,0.0,0.8262910798122066,1,27,9,0.9629629629629629,0.046948356807511735,1,0,18.534979,Cambio de Carrera
"estimados   deseo consultar que posibilidades tengo para cambiar de carrera, si es posible hacerlo para comenzar a cursar en el 2do período 2016.  a la espera de respuesta saludo atte.- ",5,3,4,1,2016,2,1,1,1,1,0,0,186,0.0,0.7741935483870968,1,34,17,0.8235294117647058,0.016129032258064516,2,0,18.503756,Cambio de Carrera
buenas tardes   por favor quisiera saber como hacer porque figuro como alumno en condicion de libre y queria poder seguir estudiando la carrera de licenciatura de enfermeria. por favor me podriasn ayudar e indicar que debo hacer_ muchas gracias  gisela ,6,3,1,1,2016,1,2,2,1,1,3,1,253,0.0,0.8221343873517787,0,44,18,0.8181818181818182,0.003952569169960474,1,0,18.423992000000002,Cambio de Carrera
buenas tardes   por favor quisiera saber como hacer porque figuro como alumno en condicion de libre y queria poder seguir estudiando la carrera de licenciatura de enfermeria. por favor me podriasn ayudar e indicar que debo hacer_ muchas gracias  gisela ,6,3,1,1,2016,1,2,2,1,1,3,1,253,0.0,0.8221343873517787,0,44,18,0.8181818181818182,0.003952569169960474,1,0,18.423992000000002,Cambio de Carrera
"buenas tardes,  queria realizar una consulta sobre el cambio de comision solicite para intr a la administración los dias martes y jueves en la comsion 44 y termine en la comisión 43 habria alguna posibilidad de cambiar la?  ",4,4,3,1,2019,1,4,4,1,0,3,0,224,0.0,0.7946428571428571,2,41,22,0.8292682926829268,0.008928571428571428,1,0,38.425755,Cambio de Comisión
"buenas tardes,  quisiera saber cuando termina el periodo de cambio de comisión ya que desearía hacer unos cambios en mis horarios.  desde ya muchas gracias  micaela  ",0,1,9,2,2019,1,8,4,1,1,27,0,166,0.0,0.8072289156626506,2,31,14,0.8064516129032258,0.012048192771084338,1,0,35.535270000000004,Cambio de Comisión
hola queria saber algo mis horarios confirmados eran ala noche y ala tarde de las tres materias yo hice cambio de comicion en las tres ya y queria saber si se puede cambiar mas de una vez de la ya cambiada? ,4,2,3,1,2016,0,6,3,1,1,3,0,207,0.0,0.7971014492753623,0,42,28,0.7619047619047619,0.004830917874396135,1,0,32.95283,Cambio de Comisión
"mi consulta es : me he inscripcto para cursar en el turno noche y por razones personales, he decidido cambiarme al turno mañana. he confirmado las materias pero quiero cambiar el horario de cursada. necesito saber si puedo hacerlo y si tengo tiempo para realizar dicho cambio. espero respuesta, muchas gracias. ",6,3,2,1,2016,2,2,0,0,1,52,0,311,0.0,0.8135048231511254,0,52,22,0.8653846153846154,0.022508038585209004,4,0,28.987353999999996,Cambio de Comisión
buen día..! yo quería saber si puedo cambiar los horarios de cursada de las asignaturas?? ya que a la mañana se me complica un poco. quería saber si hay posibilidades de poder cambiarme a la tarde o a la noche. y que tengo que hacer si en algún caso me pueden solucionar el problema. gracias! ,4,2,2,1,2016,0,5,3,1,0,54,1,293,0.0,0.7815699658703071,4,56,31,0.7678571428571429,0.030716723549488054,5,0,28.184477,Cambio de Comisión
quisiera saber si ya terminó el plazo de cambio de comisión.  ,1,2,9,2,2018,3,3,3,1,1,54,1,62,0.0,0.7903225806451613,2,13,7,0.8461538461538461,0.016129032258064516,1,0,27.876076,Cambio de Comisión
consulta: por tema de horarios queria cambiar algunos &iquest;como puedo hacer? ,4,2,3,1,2019,1,8,4,1,1,43,0,80,0.0,0.8125,0,12,4,1.0,0.0375,1,0,27.30091,Cambio de Comisión
"hola queria saber como puedo hacer, para cambiarme de comision por que me anote a la noche y no me dan los horarios! donde puedo ver? ",1,5,8,2,2017,3,6,4,1,1,54,0,134,0.0,0.7835820895522388,0,27,16,0.9259259259259259,0.022388059701492536,1,0,26.480472999999996,Cambio de Comisión
hola quería saber si puedo cambiar la sede a donde voy a estudiar. yo me anote para cursar en san miguel pero quisiera cambiarlo a san fernando. como puede hacer para cambiarlo? saludos!  ,4,1,2,1,2016,2,5,0,0,1,3,1,188,0.0,0.7978723404255319,1,35,19,0.8571428571428571,0.02127659574468085,2,0,26.387642,Cambio de Comisión
"buenas noches, quería consultarles si al cambiar de carrera, se cambia el número de legajo. desde ya, muchas gracias. ",1,4,4,1,2018,2,6,0,0,0,27,1,118,0.0,0.7966101694915254,2,20,8,0.95,0.0423728813559322,2,0,26.194882999999997,Cambio de Comisión
"hola buenas tardes quisiera saber como puedo hacer para cambiar los horarios de cursada ya inscritas, ya que me coinciden tres materias el mismo día y termino perdiendo horas de una de las tres materias.  muchas gracias de antemano. ",0,5,2,1,2016,3,4,3,1,1,0,0,233,0.0,0.8154506437768241,1,41,21,0.8536585365853658,0.012875536480686695,2,0,26.127113,Cambio de Comisión
"hola, quería saber como hacer para cambiarme de comisión y hasta que fecha tengo tiempo. tengo un nuevo trabajo q me impide cursar. y saber si por internet se pueden ver las comisiones o tengo que ir al establecimiento . ",3,3,9,2,2015,3,5,3,1,0,3,1,221,0.0,0.8009049773755657,2,41,20,0.8780487804878049,0.01809954751131222,3,0,25.720587,Cambio de Comisión
buenos días quería saber si podía cambiar algunos de los horarios  ,2,1,2,1,2016,1,7,0,0,1,27,1,67,0.0,0.8208955223880597,3,13,6,0.9230769230769231,0.0,1,0,25.08265,Cambio de Comisión
"hola quería hacer una consulta. me anote en el taller de lectura y comprensión de textos en el turno noche y me pusieron en la tarde. queria saber si lo pueden cambiar, porque por un tema de horarios no puedo por la tarde. ",0,1,1,1,2017,1,7,0,0,1,27,1,223,0.0,0.7892376681614349,2,44,24,0.7727272727272727,0.017937219730941704,3,0,25.074526000000002,Cambio de Comisión
"buen día, quería consultar sobre cuando debo inscribirme a los cursos. yo comenzaría el año 2019 la carrera ya que este año termino el último año del colegio, hace falta terminar el colegio para tener que inscribirme en la universidad? ya que no puedo acceder al certificado de que termine el colegio. también quería saber si se pueden realizar antes, por ejemplo este año los cursos. saludos ",2,1,2,1,2018,2,8,0,0,1,27,1,393,0.0,0.8015267175572519,6,68,37,0.7647058823529411,0.017811704834605598,3,0,24.921856,Cambio de Comisión
hola.. queria saber que es lo que tengo que hacer para cambiar de comision en una materia? si es que se puede. ,2,2,8,2,2019,3,7,4,1,1,3,1,111,0.0,0.7657657657657657,0,23,14,0.8260869565217391,0.036036036036036036,3,0,24.739555,Cambio de Comisión
"buenas noches, yo curse la primera clase en la comision 61; me dan a confirmar horarios de comision 71, cuando me regularizan el horario de comision 61  , o como hago para cambiar de comision? ",1,1,2,1,2016,3,4,0,0,1,43,1,193,0.0,0.7564766839378239,0,37,22,0.8108108108108109,0.025906735751295335,1,0,24.46544,Cambio de Comisión
hola quisiera saber si podría hacer cambio de comisión antes que empiece las clases ayer me anote a las materias y hay una que es metodología de la investigación que quiero cambiar porque me anote en la comision 25. espero respuesta desde muchas gracias ,1,4,2,1,2019,2,3,1,1,1,3,6,254,0.0,0.8149606299212598,4,45,22,0.8444444444444444,0.003937007874015748,1,0,24.326145,Cambio de Comisión
quisiera saber como puedo hacer el cambio de carrera y a partir de cuando. quisiera cambiar a ing. agronomica. muchas gacias. ,1,4,2,1,2016,3,3,2,1,1,1,1,126,0.0,0.8015873015873016,0,22,9,0.8636363636363636,0.031746031746031744,4,0,24.158773,Cambio de Comisión
"buenas noches,  necesito hacer un cambio de comisión. de teoría y técnica impositiva i comisión 10- (lujan) a la comisión 40(san miguel)  me podrían indicar si puedo hacer este cambio de manera online?  muchas gracias.  saludos ",0,1,3,1,2017,3,4,2,1,1,54,1,228,0.0,0.7675438596491229,6,41,17,0.7804878048780488,0.017543859649122806,2,0,23.936644,Cambio de Comisión
"hola. una consulta, quisiera saber si ya termino el tramite de equivalencias. gracias. y si no termino, cuanto falta? ",2,2,7,1,2019,1,7,4,1,1,3,1,118,0.0,0.788135593220339,0,20,9,0.95,0.05084745762711865,3,0,22.885279999999998,Consulta por Equivalencias
"buenos días. presente equivalencias hace ya 4 meses y medio. no tengo novedades del tramite. quería consultar sobre el estado del mismo, si me informan si no se acepta ninguna equivalencia o es que no se termino el tramite.  desde ya muchas gracias.  fernando de diego. ",1,1,9,2,2016,1,5,4,1,1,18,0,270,0.0,0.7925925925925926,2,49,24,0.7959183673469388,0.025925925925925925,6,0,22.541473,Consulta por Equivalencias
quisiera saber si tengo que realizar algun tramite para solicitar el titulo de licenciatura en administracion. muchas gracias!  ,3,5,12,2,2015,1,2,2,1,0,3,1,128,0.0,0.8359375,0,20,8,0.95,0.015625,1,0,22.279106,Consulta por Equivalencias
"buenos días, ya complete la encuesta para tramitar el título. quería saber si me falta hacer algun otro paso para terminar con el tramite. gracias! ",4,1,10,2,2019,0,8,1,1,1,52,0,148,0.0,0.8040540540540541,3,26,12,0.9230769230769231,0.02702702702702703,2,0,21.542182999999998,Consulta por Equivalencias
"buenos dias,  queria saber porque no me tomaron en condicion de equivalencia la materia  ase,si la di libre y tenia un 9,muchas gracias. saludos ",4,2,2,1,2018,0,5,3,1,1,54,4,145,0.0,0.7862068965517242,0,27,12,0.8888888888888888,0.027586206896551724,1,0,21.494318,Consulta por Equivalencias
"buenas tardes,  queria realizar una consulta sobre el cambio de comision solicite para intr a la administración los dias martes y jueves en la comsion 44 y termine en la comisión 43 habria alguna posibilidad de cambiar la?  ",4,4,3,1,2019,1,4,4,1,0,3,0,224,0.0,0.7946428571428571,2,41,22,0.8292682926829268,0.008928571428571428,1,0,21.389875,Consulta por Equivalencias
buenas tardes ; estaba evaluando la posibilidad de cambiarme de carrera ya que en comercio internacional no demuestro el interés que debería tener.  me gustaria tranferirme a administracion. como puedo hacer? considerando que de comercio tengo algunas materias aprobadas y algunas con finales previos que estaria dispuestos a darlos prontamente. gracias y aguardo su respuesta.  ,3,4,11,2,2017,2,4,2,1,1,27,0,379,0.0,0.8337730870712401,2,58,24,0.8103448275862069,0.0158311345646438,4,0,21.129820000000002,Consulta por Equivalencias
"buenas tardes, en diciembre presente equivalencias provenientes de otra universidad, queria saber si habia alguna novedad?  muchas gracias carolina  ",1,3,3,1,2019,2,4,0,0,1,54,0,149,0.0,0.8389261744966443,0,22,7,0.9090909090909091,0.020134228187919462,1,0,20.748959,Consulta por Equivalencias
"buenas tardes, en el 2008 curse administracion de empresas en unlu san migiel y me anote nuevamente este año en otra universidad. tenia materias aprobadas en unlu y queria saber si me dan la informacion para pasarles las equivalencias.muchas gracias! ",4,4,11,2,2017,2,4,0,0,1,3,6,251,0.0,0.8087649402390438,0,41,23,0.8536585365853658,0.01593625498007968,2,0,20.725004000000002,Consulta por Equivalencias
"estimados, haces diez día consulte sobre, la materia economía 2 que la tenia aprobada por equivalencia, quería saber si pudieron verificar el estado de dicha equivalencia. gracias  ",3,2,11,2,2015,2,1,1,1,1,54,0,181,0.0,0.8176795580110497,3,29,12,0.9310344827586207,0.022099447513812154,1,0,20.641163,Consulta por Equivalencias
"hola buenas tardes, mi consulta es con respecto al boleto estudiantil. lo solicite el dia domingo y quisiera saber en que estado esta el tramite? muchas gracias ",1,4,9,2,2019,1,7,3,1,1,27,0,161,0.0,0.8136645962732919,0,28,14,0.9642857142857143,0.018633540372670808,1,0,20.278616,Consulta por Equivalencias
buenos dias. solicite un cambio de universidad y peresente equivalencias. (de utn a unlu). quisiera saber que materias me fueron otorgadas ya que en mi perfil no aparecen.  gracias leonel ,1,2,8,2,2019,0,3,4,1,1,25,0,188,0.0,0.8031914893617021,0,32,15,0.9375,0.02127659574468085,4,0,20.117657,Consulta por Equivalencias
buenos dias. he enviado hace 15 días al menos la solicitud para el boleto estudiantil con la sube. como puedo saber si ya fue realizado el tramite y fui aprobada para tener dicho beneficio? desde ya muchas gracias. saludos cordiales. gisela ,1,2,8,2,2018,0,3,3,1,0,54,1,241,0.0,0.8008298755186722,1,42,20,0.9047619047619048,0.02074688796680498,4,0,20.089989000000003,Consulta por Equivalencias
"buenos días,   necesito solicitar una extensión de regularidad sobre la materia historia contemporánea. donde debo tramitar dicha solicitud?   gracias!  ",1,4,1,1,2018,1,2,1,1,1,8,1,153,0.0,0.8169934640522876,3,25,10,0.8,0.026143790849673203,1,0,20.06105,Consulta por Equivalencias
"buenos días,   necesito solicitar una extensión de regularidad sobre la materia historia contemporánea. donde debo tramitar dicha solicitud?   gracias!  ",1,4,1,1,2018,1,2,1,1,1,8,1,153,0.0,0.8169934640522876,3,25,10,0.8,0.026143790849673203,1,0,20.06105,Consulta por Equivalencias
"hola buenos días, disculpe la molestia, pero quería consultar con respecto a la inscripción de materias para el primer cuatrimestre, yo me inscribí en elementos de matemática comisión 40 pero ahora quiero verificar si esta aceptada la solicitud y me dice que no realice ninguna solicitud y ya finalizo el tiempo para inscribirse. quisiera saber si hay alguna solucion al respecto. gracias. ",4,1,3,1,2017,0,5,2,1,1,54,1,390,0.0,0.8205128205128205,6,63,31,0.8412698412698413,0.015384615384615385,3,0,20.056639999999998,Consulta por Equivalencias
buenas tardes queria saber si contabilidad superior se cursa en el segundo cuatrimestre y si podre hacerla. tramite las equivalencias ya que soy egresas de administracion en el año 2000 con antiguo legajo 22007. muchas gracias  ,0,5,2,1,2016,3,1,3,1,1,54,1,228,0.0,0.7894736842105263,0,38,18,0.8947368421052632,0.008771929824561403,2,0,19.828003,Consulta por Equivalencias
"estimados, buenos dias, en el mes de noviembre presente programas de materias para solicitar equivalencias, la respuesta online en febrero fue que no corresponde tomar ninguna materia, me gustaría saber si es posible el motivo, y si puedo volver a presentar la solicitud ( necesito presentar todo legalizado nuevamente?) para que revean la situación.  muchas gracias! saludos cordiales. carolina ",1,2,5,1,2018,2,5,4,1,1,54,1,396,0.0,0.8207070707070707,2,61,26,0.8360655737704918,0.022727272727272728,2,0,19.779408,Consulta por Equivalencias
"otra consulta, pedi las equivalencias, para saber si elementos de matematica para lic. en administracion y contador publico (10300) servia como equivalencia para elementos de matematica para agronomia. queria saber si hay alguna noticia de eso. desde ya muchisimas gracias.  ",2,1,11,2,2016,2,6,3,1,1,2,1,275,0.0,0.8036363636363636,0,42,21,0.7619047619047619,0.02181818181818182,4,0,19.737005,Consulta por Equivalencias
"buenos días, quisiera consultar por el estado de mi trámite de solicitud de equivalencias.  gracias!  victoria  ",1,1,5,1,2019,0,2,4,1,0,27,0,112,0.0,0.8035714285714286,2,20,10,0.75,0.026785714285714284,1,0,19.616505,Consulta por Equivalencias
